(-0.00028582227269981664,7.251517560041818e-05)
(4.2904831876096695e-05,4.727696797356657e-05)
(2.7109009665353303e-05,-6.790169853544273e-06)
(0.00015083682840250534,0.000142537545860745)
(-2.6543627509396238e-05,-9.205448524329143e-05)
(-1.1182586994036202e-05,9.607247130885815e-06)
(-1.0638451864850854e-05,-3.632379098758463e-05)
(9.729245274673956e-05,-7.729415265059405e-05)
(-1.8653584478428478e-05,-7.649681312023621e-06)
(-1.373498046524533e-05,1.7726889718146023e-05)
(-0.0001032364088594427,-3.060817431890814e-05)
(2.127964344336522e-05,5.168636347651654e-05)
(-0.00015640714436210992,-1.4323320415160226e-05)
(-5.458504583298278e-06,2.9302314965335973e-05)
(3.8697988469811996e-05,2.0079549829650086e-06)
(8.035304047461627e-05,0.0001311841898979827)
(2.9657214631700705e-05,-3.8932819409125655e-05)
(2.5877732739716054e-05,2.1128463419586544e-05)
(-9.363573430897225e-05,0.00012618941837179564)
(6.845263607237377e-05,-1.3694149143951944e-05)
(-2.6926881917357694e-05,1.4593818956601407e-05)
(-0.00019169094009814788,-5.647293331378936e-05)
(1.4126071107357171e-06,2.7772937428053742e-05)
(4.914121359087749e-05,9.332767400529612e-06)
(2.587063752325135e-05,0.0001637430270344638)
(4.8774863876774224e-05,-3.216045673512223e-05)
(1.4732155858740277e-05,3.9937509283809475e-05)
(-0.00014158519070194838,0.00010831895630019896)
(2.800898852498035e-05,7.651661816424272e-06)
(1.910474236840691e-05,-3.202499727740626e-06)
(3.953117297442162e-05,1.4220700453347662e-05)
(-1.4621796327216687e-05,-1.2710939659439478e-05)
(-1.2520369298861862e-05,-4.975420219188751e-06)
(-5.504333622930874e-06,-4.174004526123377e-05)
(-4.7866252970522355e-06,3.052525810094156e-07)
(1.4714459285164976e-06,-3.6722941122426184e-07)
(3.736268108178922e-05,-2.7782245890686453e-05)
(1.4892505907876176e-06,-1.1745804904372261e-05)
(6.349501540841573e-05,5.59057972765755e-05)
(1.6065280317519745e-05,0.00031028607512790065)
(4.1227047916717e-05,-2.6026236236759688e-05)
(-2.6012677502365493e-05,-9.070167037153037e-05)
(0.00023074101556984776,-0.00013653483254827178)
(-7.776003193274983e-05,-5.798976932797852e-05)
(6.558034300533057e-05,-4.747639137888837e-05)
(0.00026766043179061126,0.0001597208202366209)
(-3.865652580472511e-05,-2.9921668467098705e-06)
(0.000298744132993166,0.00031198802821517897)
(-0.0017456690806560632,0.0032744180369008325)
(0.000785625929114326,-5.317019751527079e-05)
(0.0003674214406277897,-0.0009902315402639781)
(0.0033030293366262333,-1.9035415651878927e-18)
(-0.00036742144062778577,-0.0009902315402639701)
(0.0007856259291143266,5.3170197515273947e-05)
(0.0017456690806560637,0.0032744180369008347)
(0.00029874413299316757,-0.0003119880282151749)
(3.865652580471504e-05,-2.992166846714424e-06)
(0.0002676604317906149,-0.0001597208202366206)
(-6.558034300533016e-05,-4.7476391378886755e-05)
(-7.776003193274959e-05,5.798976932798317e-05)
(-0.00023074101556984806,-0.00013653483254827284)
(-2.6012677502371412e-05,9.070167037152902e-05)
(-4.1227047916718984e-05,-2.6026236236763768e-05)
(1.6065280317523946e-05,-0.0003102860751278979)
(-6.349501540841924e-05,5.5905797276582144e-05)
(1.4892505907831595e-06,1.1745804904364556e-05)
(-3.736268108179124e-05,-2.7782245890681086e-05)
(1.4714459285154134e-06,3.672294112251834e-07)
(4.7866252970505024e-06,3.0525258101236255e-07)
(-5.504333622933769e-06,4.174004526123335e-05)
(1.252036929886376e-05,-4.97542021918965e-06)
(-1.462179632721497e-05,1.2710939659441821e-05)
(-3.953117297442394e-05,1.4220700453347725e-05)
(1.910474236841468e-05,3.2024997277382026e-06)
(-2.8008988524982123e-05,7.651661816424851e-06)
(-0.00014158519070195117,-0.00010831895630020112)
(-1.4732155858741294e-05,3.993750928381137e-05)
(4.877486387677263e-05,3.216045673512124e-05)
(-2.587063752324863e-05,0.00016374302703446437)
(4.914121359087279e-05,-9.332767400529271e-06)
(-1.412607110734176e-06,2.7772937428056507e-05)
(-0.00019169094009814872,5.647293331379057e-05)
(2.6926881917362638e-05,1.4593818956595729e-05)
(6.84526360723755e-05,1.3694149143950202e-05)
(9.363573430896921e-05,0.00012618941837179488)
(2.587773273971286e-05,-2.1128463419586137e-05)
(-2.9657214631699774e-05,-3.893281940912461e-05)
(8.035304047461558e-05,-0.00013118418989798678)
(-3.869798846980958e-05,2.0079549829657235e-06)
(-5.4585045832968195e-06,-2.930231496533956e-05)
(0.0001564071443621145,-1.4323320415160574e-05)
(2.1279643443366172e-05,-5.1686363476520576e-05)
(-9.579337870184929e-07,1.1922952897257283e-06)
(6.300452539161739e-05,6.30905946890692e-05)
(-6.800745309274096e-06,-1.3560679368381625e-05)
(1.1652828062374117e-05,-6.951311799682448e-06)
(-5.1880864050435045e-06,1.639125915805598e-05)
(1.1400883731590894e-05,-1.7354419650578915e-06)
(-9.438729254273166e-06,-3.7943277517417466e-06)
(-1.0124438318407601e-05,1.1381669368485234e-05)
(3.682374571730508e-06,1.5742606600279304e-06)
(6.656725318134686e-05,-6.511587910031051e-05)
(-5.862745950617083e-05,-7.404606627747359e-06)
(0.0001737056740979521,-0.0005176735142186828)
(-0.00010623952305036774,-8.165022153834167e-05)
(-6.124986658175421e-05,0.00010797618004877791)
(-6.324273794354915e-05,-3.9649636407814145e-06)
(-5.3710985598183666e-05,0.00010000279284243039)
(9.105654734744176e-05,3.908401490462581e-06)
(-2.4681620891092442e-05,-1.1316234334737319e-05)
(1.7561642907412037e-05,1.2543649572907065e-07)
(-2.0334411970669098e-05,-2.7500451265883877e-05)
(7.435893329785562e-05,-5.7086631831767247e-05)
(-1.6440477335198154e-05,-0.00025099151900883775)
(5.108514822679832e-06,-6.512039730898779e-06)
(-2.136233278220009e-06,-1.5890396335263062e-05)
(-2.7227498594347956e-05,1.6146656673004104e-05)
(-9.953345180127965e-06,-1.9605009919917372e-05)
(8.065466091941733e-06,-2.4697674242759075e-07)
(2.6298488129128e-05,2.9489197568094793e-05)
(-2.051315790410295e-05,3.850372821577605e-05)
(3.5175151458599506e-06,7.208998376185815e-06)
(1.5232140831542872e-05,-1.5497878924194524e-05)
(3.2748777179721975e-06,-9.206174110290243e-07)
(-3.300134731006589e-07,-1.1182190653429244e-05)
(-1.9020156933835004e-05,-2.3945241554147766e-05)
(1.9579551092224284e-05,2.2169110056533135e-05)
(-4.4748455461410453e-07,-1.5428402019960204e-06)
(-2.0990708535556548e-05,1.6692992606820667e-05)
(-6.835064470929291e-06,-7.696974418679368e-06)
(1.6227520321423907e-06,1.662820675384595e-05)
(-8.201623002029848e-06,6.940072341118791e-06)
(-1.770968414421055e-05,7.071574703200923e-06)
(-2.7295472196586157e-06,5.8572344964057536e-06)
(-2.29576688240879e-05,1.1640706570904928e-05)
(-9.557504191482486e-06,-2.717084280060515e-06)
(7.733679430777563e-06,0.00014966461093740338)
(8.417224158618712e-05,5.848980918243159e-05)
(8.66200738018823e-07,-3.801842298264575e-05)
(-5.4555125501223434e-06,-3.4652212102259566e-06)
(-2.274319437511652e-05,-1.419948906977609e-05)
(1.7894971514477517e-05,-1.634271466156246e-05)
(4.335587669777825e-05,7.73328281739578e-06)
(-5.748590620706608e-06,1.2598875005567012e-06)
(-1.586217157201733e-05,-1.4872770865860063e-05)
(5.698719026604461e-05,-3.757541446076706e-05)
(9.339229339940367e-05,2.583065669337282e-05)
(0.00030092158650979077,-0.00040618091609723254)
(1.4992621159578361e-05,-1.1165309520030346e-05)
(0.00011096142373690824,-0.00021349439192608485)
(-1.0567981120005259e-05,3.992342670248647e-06)
(1.8553358110808338e-05,-4.480875347619293e-05)
(-1.417366081867135e-05,1.6452468274073016e-18)
(-1.8553358110806942e-05,-4.480875347619392e-05)
(-1.0567981120006082e-05,-3.9923426702526884e-06)
(-0.00011096142373690473,-0.00021349439192608444)
(1.4992621159577677e-05,1.1165309520030434e-05)
(-0.00030092158650980096,-0.0004061809160972232)
(9.33922933994002e-05,-2.583065669337455e-05)
(-5.6987190266043794e-05,-3.757541446076793e-05)
(-1.586217157201471e-05,1.4872770865857872e-05)
(5.748590620703215e-06,1.2598875005584575e-06)
(4.335587669777375e-05,-7.733282817397297e-06)
(-1.7894971514478706e-05,-1.6342714661564628e-05)
(-2.2743194375113985e-05,1.4199489069776989e-05)
(5.455512550117388e-06,-3.4652212102222305e-06)
(8.662007380215809e-07,3.8018422982650425e-05)
(-8.417224158618279e-05,5.848980918243268e-05)
(7.733679430773738e-06,-0.0001496646109373995)
(9.55750419147926e-06,-2.7170842800668304e-06)
(-2.295766882407555e-05,-1.1640706570903266e-05)
(2.729547219657657e-06,5.857234496410912e-06)
(-1.7709684144210443e-05,-7.071574703201031e-06)
(8.201623002037003e-06,6.940072341123447e-06)
(1.6227520321353434e-06,-1.6628206753846215e-05)
(6.835064470924622e-06,-7.696974418678313e-06)
(-2.0990708535562077e-05,-1.669299260681595e-05)
(4.474845546103071e-07,-1.5428402019951465e-06)
(1.9579551092236095e-05,-2.21691100565314e-05)
(1.902015693383926e-05,-2.3945241554147963e-05)
(-3.300134730959089e-07,1.1182190653433263e-05)
(-3.2748777179671263e-06,-9.206174110318288e-07)
(1.523214083154071e-05,1.549787892419756e-05)
(-3.5175151458568234e-06,7.2089983761885165e-06)
(-2.0513157904102234e-05,-3.850372821577868e-05)
(-2.629848812912312e-05,2.9489197568092676e-05)
(8.065466091941923e-06,2.46976742431914e-07)
(9.953345180133628e-06,-1.9605009919920194e-05)
(-2.722749859435099e-05,-1.6146656673004386e-05)
(2.1362332782229753e-06,-1.5890396335265478e-05)
(5.108514822682517e-06,6.5120397308969e-06)
(1.6440477335237267e-05,-0.0002509915190088444)
(7.435893329785642e-05,5.708663183175909e-05)
(2.0334411970672205e-05,-2.7500451265882248e-05)
(1.7561642907415788e-05,-1.2543649572864387e-07)
(2.468162089109041e-05,-1.1316234334737232e-05)
(9.105654734744274e-05,-3.908401490465043e-06)
(5.371098559818057e-05,0.00010000279284242895)
(-6.324273794355334e-05,3.96496364078469e-06)
(6.12498665817535e-05,0.00010797618004877398)
(-0.00010623952305036689,8.165022153834833e-05)
(-0.0001737056740979102,-0.000517673514218679)
(-5.86274595061761e-05,7.404606627743364e-06)
(-6.656725318134293e-05,-6.511587910030612e-05)
(3.682374571728826e-06,-1.5742606600297397e-06)
(1.0124438318406742e-05,1.138166936848335e-05)
(-9.43872925427322e-06,3.7943277517445113e-06)
(-1.1400883731592263e-05,-1.7354419650537299e-06)
(-5.188086405042953e-06,-1.6391259158056495e-05)
(-1.165282806237221e-05,-6.95131179968142e-06)
(-6.800745309279214e-06,1.3560679368379402e-05)
(-6.300452539161874e-05,6.309059468907069e-05)
(-9.579337870100717e-07,-1.1922952897262958e-06)
(-5.333399795418686e-05,1.7834964495570923e-05)
(-3.893499938535902e-05,-1.324118676888733e-05)
(-1.8877678403163346e-05,-1.0292799482280242e-06)
(-4.522599191239421e-06,-7.222925773362461e-06)
(-1.4824819766173786e-05,-1.0090025387275324e-07)
(1.8946298920705492e-06,-1.104291382343321e-05)
(2.029978569368607e-05,-1.4201733681460683e-05)
(-1.3778113310396091e-05,5.1733406890078924e-06)
(-1.433624689540464e-05,1.496190290307996e-05)
(-8.569064545192686e-06,-3.982843181770485e-06)
(-6.756119163517529e-07,9.325600337136271e-06)
(2.1522177480093557e-05,-1.5068102461592242e-06)
(3.296212665371886e-05,1.2847424239657612e-05)
(-1.0419825380566042e-06,-1.2218694746679603e-05)
(-1.4500108086061975e-05,2.0851078023766532e-05)
(8.36746763423607e-05,6.720329459598289e-05)
(-4.6880303011314565e-07,-2.515149773758775e-05)
(-9.85291461026656e-06,1.7096990068953137e-06)
(-1.0712567584474732e-05,-3.4540785009760014e-05)
(9.542207903093072e-05,-6.373469987259342e-05)
(-4.608833920546065e-06,-2.321988880073078e-06)
(-6.380036939996016e-06,6.967480634698488e-06)
(-5.123376004375881e-05,-2.2136557950761794e-05)
(-7.764197733698338e-05,8.201512044135828e-05)
(2.0767851079945654e-05,6.043724695758043e-06)
(1.868633080097136e-06,2.614303449410183e-05)
(2.5981317204955994e-05,0.00022674220278409918)
(-1.1379341541106255e-05,-0.0001382205052897754)
(-0.00010596670649460047,-6.336228785911805e-05)
(-9.111570500238919e-05,0.00017711210047667374)
(1.662442017501541e-06,-2.728847040420375e-05)
(4.453247317284822e-05,-7.687413353538366e-05)
(2.3513927152472814e-05,9.488078004350928e-20)
(-6.308337254430504e-05,-0.0001071654876875044)
(-4.883110556808023e-05,-1.5236230842339614e-05)
(4.582597186001398e-05,7.763531136318599e-05)
(-7.238940858739955e-05,6.496562987672566e-05)
(0.00014029634703919652,0.0003852444895615665)
(0.0001480258098575186,-0.00043424072282936696)
(3.1259471284885805e-05,-2.964058175260257e-05)
(3.8285580416942526e-05,-5.739744645727696e-06)
(1.591306640673153e-05,4.402870057985324e-06)
(-6.131487822947337e-06,-9.895396769106103e-06)
(2.340518510897615e-06,7.396194984487299e-07)
(1.408636164853676e-06,2.8523277967437866e-06)
(-2.3921969807103673e-05,-2.115116797677756e-05)
(9.458919745121133e-06,-3.481302834913543e-05)
(1.5446204085049574e-05,4.563656725596839e-06)
(8.664144078387903e-06,-4.764286965600354e-06)
(-2.6582706995678544e-05,1.6749829609686956e-05)
(1.6804445116265675e-05,2.5112839526437585e-05)
(4.4679793929052326e-05,2.707544163211927e-06)
(-1.2037619074914847e-05,-1.257255747486935e-06)
(1.3845826700280457e-05,2.1504432910539234e-05)
(-1.2525839374447928e-06,7.730411697030588e-06)
(-8.097760977146239e-06,-2.7886481715907205e-05)
(-3.628264155207606e-05,4.591355392603581e-06)
(-3.5173646630167643e-06,-9.535733455179064e-06)
(1.3686112722718806e-05,-5.0409269233552564e-05)
(-5.4289685263857265e-06,-5.973946280581665e-06)
(-6.3500265001290685e-06,1.9762799736643003e-05)
(-2.3248875796263133e-05,-1.4704900534722056e-07)
(2.055288098595232e-05,-5.864902461961307e-06)
(5.736364603562972e-06,3.230262662654933e-06)
(2.3728965505572343e-06,1.8259609759530048e-05)
(-0.00013648492656668436,-4.0712213647076314e-05)
(-1.3856380745557808e-06,4.781805790321292e-05)
(2.7686934538726535e-05,5.311442682602859e-05)
(-4.91889752220155e-05,-0.00021115272764620657)
(-5.8333453915533164e-05,2.7096863866478242e-05)
(-4.474323591157833e-05,-8.716647625786053e-05)
(0.00016702606113702147,-0.00011974012456852982)
(-0.0001306284070095389,-5.1775113507104565e-05)
(-4.544893953644462e-05,5.785586491697999e-05)
(-0.0001772305821956067,-7.552224175788746e-05)
(-9.345520170945024e-05,0.0001666870632488475)
(4.6903779716552576e-05,2.419277025875435e-05)
(4.557772514482743e-06,9.483904267658268e-05)
(-0.00031283395926791173,-0.000496420112930517)
(1.1958367364575388e-05,-1.9418346541354863e-05)
(-0.00023865142721678825,-0.00027385422353124015)
(0.00039848772441448033,-0.0007632799653492851)
(-0.0005265297076024093,-0.00013970628597642027)
(0.00020133081203076901,-0.00034430660410386085)
(0.0014988896419865926,8.324926558793043e-19)
(-0.00020133081203077164,-0.00034430660410386297)
(-0.0005265297076024069,0.000139706285976426)
(-0.0003984877244144823,-0.0007632799653492831)
(-0.00023865142721678852,0.00027385422353123554)
(-1.1958367364574709e-05,-1.9418346541355642e-05)
(-0.00031283395926791715,0.0004964201129305069)
(-4.55777251448083e-06,9.483904267658884e-05)
(4.6903779716549215e-05,-2.4192770258755844e-05)
(9.34552017094465e-05,0.00016668706324884426)
(-0.00017723058219560733,7.552224175788253e-05)
(4.5448939536444754e-05,5.785586491698298e-05)
(-0.00013062840700953863,5.1775113507096e-05)
(-0.00016702606113702122,-0.0001197401245685309)
(-4.474323591158165e-05,8.716647625786233e-05)
(5.833345391553079e-05,2.7096863866478408e-05)
(-4.918897522201277e-05,0.00021115272764620803)
(-2.768693453872564e-05,5.3114426826034986e-05)
(-1.385638074564582e-06,-4.781805790321771e-05)
(0.00013648492656668807,-4.071221364708301e-05)
(2.372896550552762e-06,-1.8259609759528415e-05)
(-5.736364603557904e-06,3.2302626626507725e-06)
(2.05528809859465e-05,5.864902461951229e-06)
(2.3248875796260835e-05,-1.470490053485645e-07)
(-6.350026500118525e-06,-1.9762799736639967e-05)
(5.428968526385201e-06,-5.973946280584523e-06)
(1.3686112722717746e-05,5.040926923355411e-05)
(3.517364663017021e-06,-9.535733455175382e-06)
(-3.628264155207346e-05,-4.591355392606617e-06)
(8.09776097714868e-06,-2.7886481715906815e-05)
(-1.2525839374398764e-06,-7.73041169702846e-06)
(-1.3845826700282138e-05,2.150443291053809e-05)
(-1.2037619074919254e-05,1.2572557474812825e-06)
(-4.467979392904712e-05,2.70754416320965e-06)
(1.6804445116268466e-05,-2.5112839526433377e-05)
(2.658270699568171e-05,1.674982960967864e-05)
(8.66414407838728e-06,4.764286965600246e-06)
(-1.54462040850481e-05,4.5636567255950056e-06)
(9.458919745133543e-06,3.481302834913886e-05)
(2.3921969807105966e-05,-2.115116797677968e-05)
(1.4086361648530662e-06,-2.8523277967433106e-06)
(-2.3405185108984316e-06,7.396194984528748e-07)
(-6.131487822950221e-06,9.895396769103928e-06)
(-1.591306640673577e-05,4.402870057984524e-06)
(3.8285580416947e-05,5.739744645729173e-06)
(-3.1259471284878487e-05,-2.9640581752602763e-05)
(0.00014802580985749818,0.00043424072282935406)
(-0.0001402963470392281,0.0003852444895615697)
(-7.23894085873926e-05,-6.496562987672516e-05)
(-4.5825971860015915e-05,7.763531136318416e-05)
(-4.8831105568083505e-05,1.5236230842341864e-05)
(6.308337254431065e-05,-0.00010716548768750206)
(2.3513927152471757e-05,5.423045552044125e-19)
(-4.453247317283543e-05,-7.687413353538645e-05)
(1.662442017494326e-06,2.728847040420487e-05)
(9.111570500238866e-05,0.00017711210047667163)
(-0.00010596670649460385,6.336228785912423e-05)
(1.1379341541144498e-05,-0.0001382205052897705)
(2.5981317204995087e-05,-0.0002267422027841113)
(-1.8686330801021741e-06,2.614303449410318e-05)
(2.0767851079939636e-05,-6.0437246957611605e-06)
(7.764197733698013e-05,8.201512044135579e-05)
(-5.1233760043754044e-05,2.2136557950759667e-05)
(6.380036939994693e-06,6.96748063470091e-06)
(-4.608833920546726e-06,2.3219888800717702e-06)
(-9.542207903092961e-05,-6.373469987258905e-05)
(-1.0712567584465755e-05,3.454078500975841e-05)
(9.852914610264811e-06,1.7096990068985274e-06)
(-4.688030301079347e-07,2.5151497737588128e-05)
(-8.36746763423614e-05,6.72032945959876e-05)
(-1.4500108086065854e-05,-2.085107802376234e-05)
(1.0419825380639496e-06,-1.2218694746675985e-05)
(3.296212665372786e-05,-1.284742423966203e-05)
(-2.1522177480097352e-05,-1.506810246153207e-06)
(-6.7561191634847e-07,-9.325600337135335e-06)
(8.569064545190177e-06,-3.982843181772314e-06)
(-1.4336246895403867e-05,-1.4961902903075543e-05)
(1.3778113310389052e-05,5.173340689009516e-06)
(2.0299785693689085e-05,1.4201733681459953e-05)
(-1.8946298920724917e-06,-1.1042913823430907e-05)
(-1.4824819766169042e-05,1.009002538720485e-07)
(4.522599191234663e-06,-7.222925773365768e-06)
(-1.8877678403165857e-05,1.0292799482324474e-06)
(3.8934999385363734e-05,-1.3241186768882218e-05)
(-5.333399795418661e-05,-1.783496449556934e-05)
(0.0002265031265464283,-0.00022356300875572615)
(-1.3242174352172277e-05,-3.999110684949796e-06)
(-4.6305086970200164e-05,-1.0416312879496908e-06)
(-1.7008058973963514e-05,2.8829287372762208e-05)
(2.7603965184649395e-06,-6.185898695591263e-06)
(-3.90427702199129e-05,-4.553231829901825e-05)
(-7.0618393643790734e-06,3.394532282372152e-06)
(4.54171227875732e-05,3.918348994321521e-05)
(-1.7803853792702848e-06,-3.49691663714439e-05)
(-2.117810772350289e-06,-1.124998482327206e-05)
(-2.7690434235016933e-05,7.959009371672297e-05)
(-2.7329380278538106e-06,2.8826253830100478e-05)
(8.368183150988597e-06,-5.687423360019244e-06)
(-0.00010718342410693189,2.3052009016660095e-05)
(0.0002472835884508491,0.00023111976974471383)
(3.400960055877435e-05,-2.275412424779041e-05)
(-3.968573142288398e-05,-4.836647928912785e-06)
(-3.2268375984427034e-05,-1.1691195347154878e-05)
(-2.7176885890801194e-06,-9.053738796479209e-08)
(-2.3148125686493493e-05,-8.218791838839681e-06)
(-1.4362228271577444e-06,-8.05632515078392e-06)
(-1.0467139401800653e-05,1.2653896608535578e-06)
(7.670615141655533e-07,1.5174050235510048e-05)
(-8.359036081807355e-07,2.7097786524168795e-06)
(-3.6920576620957043e-06,9.54608454063638e-06)
(-3.373005931243524e-06,-4.206021754475667e-06)
(-5.820613015365181e-06,-2.257066174113123e-06)
(-1.8995384903133404e-05,2.3604453757478355e-06)
(-2.331255374094822e-05,1.4952304905520037e-06)
(-3.044523465469642e-05,-2.1944560861455215e-05)
(-8.003667805270261e-06,1.6151117046176647e-05)
(4.283705684881081e-06,-4.849128824057942e-07)
(-2.757234079131266e-05,4.34394024055692e-06)
(7.406572902473135e-05,5.915946267584483e-05)
(-8.96834351605064e-06,-1.2137007082948657e-05)
(-2.293355179546012e-05,1.454371627942719e-05)
(-3.3868842576431755e-06,1.9806536058755734e-05)
(1.757210138394607e-05,-2.1445022479166287e-05)
(1.4536547792874481e-05,7.959733510718639e-06)
(1.2774619895723591e-05,-1.7617574417558492e-05)
(4.865145487969016e-06,3.2296113668689977e-06)
(5.560515149082636e-05,-6.966385075628782e-05)
(2.6006483107495816e-05,7.139615386380607e-06)
(1.1383757803556156e-06,-7.694435068821884e-06)
(5.9297737942855034e-06,-1.2019382068649838e-05)
(0.00016271259141636366,-0.00011399504100072382)
(0.0002828398853032097,0.000712133502767379)
(9.137897248103588e-05,-6.573515947505956e-05)
(-0.00015709834245762063,-0.00010209167313062129)
(9.156670871103593e-05,-0.00017955273804897383)
(-4.7274458914357214e-05,-2.340305238119002e-05)
(2.7622228708206315e-05,-2.677261668520937e-05)
(-0.00017170877098670595,-3.042686433689558e-06)
(6.087010878216049e-05,0.00013968264283674214)
(5.508969290180637e-05,-1.6743943758174836e-06)
(0.00013618923438581845,0.0002617466425624749)
(0.00013718547381688846,-0.00012356773264137377)
(0.00016734983352255503,0.0003803976435125712)
(4.6428368764184645e-05,0.00015479656635636048)
(-0.00016744086418992276,-0.00013667399963738778)
(-2.069668999193433e-05,9.071568078782459e-06)
(1.4058500645622259e-05,-9.231156226871683e-06)
(-2.973478987195404e-05,-8.828968721586337e-06)
(-2.115520459212156e-05,-4.578631841149208e-06)
(-2.764492639010265e-05,1.1045414235650171e-06)
(1.8605805481045834e-05,1.890012187212923e-05)
(4.1949054454814885e-05,-2.1936120210514463e-05)
(1.8395700107572236e-05,1.034289158517014e-05)
(-2.0350688528095958e-05,2.9592791952082655e-05)
(-1.5489288174992692e-05,-1.8634855395028028e-06)
(4.559433652330403e-06,2.422482369329466e-05)
(-3.1996325035991e-05,1.4479160004131155e-05)
(1.0219088400734552e-05,-7.361987744022347e-06)
(-9.712860142317145e-06,-7.540123779580748e-06)
(-5.948513780261558e-06,-1.0019166410686785e-05)
(-1.2024608466044784e-05,1.132578084067377e-05)
(-2.1373075163203034e-05,4.126070221051946e-06)
(2.4937627291137757e-05,1.5044403053111569e-05)
(2.5618983415892205e-06,-9.698126591676977e-08)
(-1.337043271500383e-05,-1.7898784894404032e-05)
(-3.1094832555748515e-05,-2.7159640894061713e-07)
(9.004312078015772e-06,1.0408705718804108e-05)
(-1.0904634060863432e-06,3.5617025111874936e-05)
(3.0690005713790187e-06,6.842945673361822e-06)
(-6.047485393782803e-06,-6.1148874436240015e-06)
(-5.7888441757532395e-06,3.1797365467913677e-06)
(3.585583327886364e-07,5.460230534115826e-06)
(1.2132530273792987e-06,-1.0438252608980138e-05)
(2.4025343072568077e-05,1.8977236326931445e-05)
(1.2412189233350939e-05,7.547329018245692e-07)
(-7.885256252453972e-06,-5.832940576095871e-06)
(-0.00016577311284045847,-3.825670077648624e-05)
(-9.068668297409442e-07,1.050930474750851e-05)
(2.0933601013284467e-05,7.430214961378823e-05)
(9.778873096280563e-07,-1.0811849106539151e-05)
